car_id,company,model,year,kilometers_driven,fuel_type,transmission,owner,car_condition,insurance_status,previous_accidents,num_doors,engine_size,power,Price,city,emission_norm,insurance_eligible,maintenance_level,predicted_price,listing_type,is_certified,price_with_gst,is_synthetic
137.0,Toyota,Toyota Innova 2.5,2012,99000,Diesel,Automatic,3rd,Good,Yes,1.0,5.0,2516.0,195.0,849999.0,Bangalore,BS-IV,Yes,Medium,870961.99,Individual,No,,
138.0,Volkswagen,Volkswagen Jetta Highline,2014,46000,Diesel,Automatic,4th+,Fair,Yes,0.0,4.0,2691.0,105.0,749999.0,Bangalore,BS-IV,Yes,Medium,677763.41,Dealer,No,,
139.0,Volkswagen,Volkswagen Polo Comfortline,2015,2800,Petrol,Manual,1st,Poor,No,0.0,4.0,2167.0,201.0,399999.0,Mumbai,BS-IV,No,High,431563.55,Individual,No,,
140.0,Volkswagen,Volkswagen Polo,2014,32000,Petrol,Automatic,1st,Good,Yes,0.0,4.0,2271.0,298.0,274999.0,Pune,BS-IV,Yes,Medium,308382.92,Individual,No,,
141.0,Mahindra,Mahindra Scorpio,2015,22000,Diesel,Manual,3rd,Excellent,No,0.0,5.0,2097.0,126.0,984999.0,Hyderabad,BS-IV,Yes,Low,909844.19,Individual,No,,
142.0,Renault,Renault Duster,2014,50000,Diesel,Manual,1st,Fair,Yes,1.0,4.0,1554.0,96.0,449999.0,Kolkata,BS-IV,Yes,High,431862.83,Dealer,No,,
143.0,Honda,Honda Amaze,2015,22000,Petrol,Manual,1st,Good,No,0.0,4.0,2833.0,114.0,344999.0,Mumbai,BS-IV,Yes,Medium,329933.42,Individual,No,,
144.0,Nissan,Nissan Sunny,2012,45000,Petrol,Manual,3rd,Fair,Yes,1.0,4.0,1293.0,81.0,224999.0,Kolkata,BS-IV,Yes,Low,224796.76,Individual,No,,
145.0,Hyundai,Hyundai Elite i20,2018,21000,Petrol,Automatic,4th+,Poor,Yes,0.0,4.0,893.0,59.0,599999.0,Pune,BS-IV,No,Low,598554.62,Dealer,No,,
146.0,Renault,Renault Kwid,2016,11000,Petrol,Manual,3rd,Excellent,Yes,0.0,4.0,1146.0,92.0,244999.0,Hyderabad,BS-IV,Yes,Medium,225708.09,Dealer,Yes,,
147.0,Renault,Renault Duster,2013,41000,Diesel,Automatic,3rd,Fair,No,0.0,4.0,1597.0,75.0,399999.0,Chennai,BS-IV,Yes,Medium,361581.87,Individual,No,,
148.0,Ford,Ford EcoSport,2017,39000,Petrol,Manual,4th+,Fair,Yes,2.0,4.0,1437.0,70.0,489999.0,Bangalore,BS-IV,Yes,High,486358.07,Dealer,No,,
149.0,Renault,Renault Duster,2014,50000,Diesel,Automatic,3rd,Excellent,No,4.0,4.0,1004.0,93.0,474999.0,Bangalore,BS-IV,Yes,Low,520168.56,Individual,No,,
150.0,Mahindra,Mahindra Scorpio VLX,2011,66000,Diesel,Manual,1st,Good,No,0.0,5.0,2984.0,107.0,499999.0,Mumbai,BS-IV,Yes,Low,495743.63,Dealer,Yes,,
151.0,Maruti,Maruti Suzuki Alto,2018,3000,Petrol,Manual,1st,Poor,Yes,0.0,4.0,1021.0,76.0,310000.0,Delhi,BS-IV,No,Low,306604.93,Dealer,No,,
152.0,Chevrolet,Chevrolet Spark LT,2010,45000,Petrol,Manual,3rd,Fair,No,3.0,4.0,1100.0,58.0,85000.0,Chennai,BS-IV,Yes,Low,74478.07,Individual,No,,
153.0,Datsun,Datsun Redi GO,2016,7000,Petrol,Manual,4th+,Poor,No,2.0,4.0,1375.0,60.0,245000.0,Mumbai,BS-IV,No,Low,221815.5,Individual,No,,
154.0,Maruti,Maruti Suzuki Swift,2010,38500,Diesel,Manual,1st,Good,Yes,1.0,4.0,1225.0,74.0,189500.0,Chennai,BS-IV,Yes,Medium,173343.6,Individual,No,,
155.0,Fiat,Fiat Punto Emotion,2012,37200,Diesel,Manual,3rd,Good,Yes,0.0,4.0,2455.0,167.0,169500.0,Chennai,BS-IV,Yes,Medium,157858.91,Dealer,Yes,,
156.0,Maruti,Maruti Suzuki Swift,2010,43200,Diesel,Automatic,3rd,Fair,No,1.0,4.0,1159.0,69.0,159500.0,Chennai,BS-IV,Yes,Low,163046.2,Individual,No,,
157.0,Toyota,Toyota Etios GD,2013,24800,Petrol,Automatic,3rd,Poor,Yes,4.0,4.0,1611.0,248.0,275000.0,Bangalore,BS-IV,No,High,246129.88,Individual,No,,
158.0,Hyundai,Hyundai i20 Sportz,2014,60000,Diesel,Automatic,1st,Poor,Yes,0.0,4.0,1370.0,53.0,370000.0,Pune,BS-IV,No,Medium,328927.49,Dealer,No,,
159.0,Hyundai,Hyundai i10 Sportz,2010,45872,Petrol,Automatic,1st,Fair,Yes,1.0,4.0,1303.0,92.0,168000.0,Mumbai,BS-IV,Yes,Medium,192580.35,Dealer,No,,
160.0,Chevrolet,Chevrolet Beat LT,2011,40000,Diesel,Manual,4th+,Fair,No,0.0,4.0,1320.0,82.0,150000.0,Kolkata,BS-IV,Yes,High,141912.71,Dealer,No,,
161.0,Chevrolet,Chevrolet Beat LS,2011,45000,Diesel,Manual,3rd,Fair,No,0.0,4.0,1293.0,78.0,145000.0,Delhi,BS-IV,Yes,High,142808.63,Individual,No,,
162.0,Chevrolet,Chevrolet Beat LT,2012,38000,Diesel,Manual,3rd,Good,Yes,0.0,4.0,1455.0,56.0,98500.0,Mumbai,BS-IV,Yes,High,92594.12,Dealer,Yes,,
163.0,Mahindra,Mahindra Scorpio VLX,2014,50000,Diesel,Manual,3rd,Good,No,1.0,5.0,2976.0,133.0,699000.0,Chennai,BS-IV,Yes,Medium,733112.19,Individual,No,,
164.0,Tata,Tata Indigo CS,2011,11400,Diesel,Manual,3rd,Poor,No,0.0,4.0,842.0,99.0,85000.0,Mumbai,BS-IV,No,Medium,89984.25,Individual,No,,
165.0,Toyota,Toyota Corolla Altis,2015,42000,Petrol,Automatic,3rd,Poor,No,1.0,4.0,2546.0,160.0,575000.0,Chennai,BS-IV,No,High,578106.72,Dealer,No,,
166.0,Honda,Honda City 1.5,2014,39000,Petrol,Manual,2nd,Fair,Yes,3.0,4.0,2227.0,99.0,549000.0,Mumbai,BS-IV,Yes,Low,523930.47,Individual,No,,
167.0,Maruti,Maruti Suzuki Swift,2011,47000,Diesel,Manual,2nd,Fair,Yes,0.0,4.0,1295.0,94.0,209000.0,Delhi,BS-IV,Yes,Medium,207187.76,Dealer,No,,
168.0,Hyundai,Hyundai Eon Era,2013,27000,Petrol,Manual,4th+,Good,Yes,1.0,4.0,1011.0,54.0,185000.0,Bangalore,BS-IV,Yes,Low,207452.43,Individual,No,,
169.0,Mahindra,Mahindra Scorpio S10,2015,97200,Diesel,Manual,2nd,Good,No,0.0,5.0,2520.0,115.0,900000.0,Delhi,BS-IV,Yes,Medium,960587.23,Dealer,Yes,,
170.0,Mahindra,Mahindra XUV500,2014,52000,Diesel,Manual,2nd,Excellent,No,0.0,5.0,1631.0,158.0,699999.0,Chennai,BS-IV,Yes,Medium,700315.52,Dealer,Yes,,
171.0,Honda,Honda Brio,2012,30000,Petrol,Manual,2nd,Excellent,Yes,1.0,4.0,1930.0,244.0,224999.0,Hyderabad,BS-IV,Yes,High,212445.92,Dealer,Yes,,
172.0,Ford,Ford Fiesta,2011,55000,Diesel,Manual,3rd,Excellent,No,0.0,4.0,1548.0,45.0,274999.0,Mumbai,BS-IV,Yes,Low,255935.5,Individual,No,,
173.0,Honda,Honda Amaze,2013,46000,Diesel,Manual,4th+,Excellent,Yes,0.0,4.0,1805.0,146.0,284999.0,Chennai,BS-IV,Yes,Medium,311454.84,Dealer,Yes,,
174.0,Honda,Honda City,2015,30000,Diesel,Manual,3rd,Excellent,No,0.0,4.0,1511.0,109.0,599999.0,Bangalore,BS-IV,Yes,Low,606898.14,Dealer,Yes,,
175.0,Maruti,Maruti Suzuki Wagon,2012,44000,Petrol,Automatic,2nd,Fair,Yes,0.0,4.0,969.0,66.0,199999.0,Pune,BS-IV,Yes,Low,194225.74,Individual,No,,
176.0,Honda,Honda City,2014,45000,Diesel,Manual,1st,Excellent,Yes,3.0,4.0,2359.0,120.0,544999.0,Bangalore,BS-IV,Yes,High,602768.98,Dealer,Yes,,
177.0,Hyundai,Hyundai i20,2009,31000,Petrol,Manual,2nd,Fair,Yes,0.0,4.0,1118.0,84.0,199000.0,Hyderabad,BS-III,Yes,Medium,219967.09,Dealer,No,,
178.0,Tata,Tata Indigo eCS,2016,175430,Diesel,Automatic,4th+,Fair,Yes,1.0,4.0,1373.0,45.0,320000.0,Delhi,BS-IV,Yes,Medium,292136.32,Individual,No,,
179.0,Hyundai,Hyundai Fluidic Verna,2015,38000,Diesel,Manual,2nd,Good,No,3.0,4.0,873.0,107.0,540000.0,Chennai,BS-IV,Yes,Low,497084.48,Individual,No,,
180.0,Mahindra,Mahindra Quanto C8,2013,37000,Diesel,Manual,3rd,Fair,Yes,1.0,4.0,2923.0,123.0,340000.0,Bangalore,BS-IV,Yes,Low,322307.76,Dealer,No,,
181.0,Fiat,Fiat Petra ELX,2008,65000,Petrol,Manual,3rd,Excellent,Yes,1.0,4.0,1617.0,74.0,75000.0,Delhi,BS-III,Yes,High,66877.81,Individual,No,,
182.0,Skoda,Skoda Fabia 1.2L,2011,38200,Diesel,Manual,2nd,Excellent,No,0.0,4.0,2385.0,180.0,159500.0,Bangalore,BS-IV,Yes,High,166067.56,Dealer,Yes,,
183.0,Mini,Mini Cooper S,2013,13000,Petrol,Automatic,1st,Poor,No,0.0,4.0,2845.0,135.0,1891111.0,Bangalore,BS-IV,No,Medium,1908995.09,Dealer,No,,
184.0,Hyundai,Hyundai Santro Xing,2005,7500,Petrol,Automatic,2nd,Fair,Yes,0.0,4.0,914.0,54.0,49000.0,Pune,BS-III,No,Low,42776.75,Individual,No,,
185.0,Maruti,Maruti Suzuki Ciaz,2016,3350,Petrol,Automatic,4th+,Good,No,0.0,4.0,1313.0,86.0,700000.0,Pune,BS-IV,Yes,Low,735015.72,Individual,No,,
186.0,Maruti,Maruti Suzuki Zen,2000,60000,Petrol,Automatic,3rd,Fair,Yes,0.0,4.0,1057.0,55.0,55000.0,Chennai,BS-II,No,Medium,62480.15,Individual,No,,
187.0,Honda,Honda City,2015,54000,Petrol,Automatic,2nd,Good,No,0.0,4.0,1680.0,182.0,448999.0,Kolkata,BS-IV,Yes,Medium,471493.12,Individual,No,,
188.0,Hyundai,Hyundai Creta 1.6,2017,32000,Petrol,Automatic,4th+,Fair,No,0.0,5.0,1377.0,64.0,895000.0,Pune,BS-IV,Yes,Medium,1020852.66,Individual,No,,
189.0,Mahindra,Mahindra Scorpio SLX,2007,75000,Diesel,Automatic,2nd,Fair,Yes,0.0,5.0,2209.0,160.0,355000.0,Pune,BS-III,Yes,Medium,358836.69,Dealer,No,,
190.0,Mahindra,Mahindra Scorpio SLE,2012,62000,Diesel,Automatic,4th+,Excellent,No,0.0,5.0,1921.0,205.0,565000.0,Mumbai,BS-IV,Yes,Low,598713.01,Dealer,Yes,,
191.0,Toyota,Toyota Innova 2.5,2006,73000,Diesel,Automatic,2nd,Poor,Yes,0.0,5.0,2874.0,201.0,365000.0,Delhi,BS-III,No,High,378225.73,Individual,No,,
192.0,Maruti,Maruti Suzuki Alto,2011,41000,Petrol,Automatic,1st,Poor,No,0.0,4.0,1036.0,115.0,145000.0,Bangalore,BS-IV,No,Medium,128372.2,Individual,No,,
193.0,Maruti,Maruti Suzuki Wagon,2011,35000,Petrol,Manual,3rd,Good,Yes,1.0,4.0,1126.0,104.0,210000.0,Mumbai,BS-IV,Yes,Medium,236212.46,Dealer,Yes,,
194.0,Tata,Tata Nano Cx,2013,2200,Petrol,Manual,4th+,Excellent,No,2.0,4.0,1090.0,100.0,40000.0,Pune,BS-IV,Yes,Medium,40543.0,Individual,No,,
195.0,Maruti,Maruti Suzuki Alto,2013,39000,Petrol,Manual,2nd,Fair,Yes,1.0,4.0,1512.0,110.0,125000.0,Delhi,BS-IV,Yes,Low,130768.5,Individual,No,,
196.0,Maruti,Maruti Suzuki Wagon,2009,45000,Petrol,Automatic,2nd,Poor,No,0.0,4.0,1503.0,74.0,135000.0,Hyderabad,BS-III,No,Medium,133479.94,Dealer,No,,
197.0,Maruti,Maruti Suzuki Swift,2006,45000,Petrol,Automatic,3rd,Poor,Yes,0.0,4.0,1099.0,64.0,135000.0,Pune,BS-III,No,Medium,153586.73,Dealer,No,,
198.0,Tata,Tata Sumo Victa,2012,65000,Diesel,Manual,1st,Poor,No,2.0,4.0,1573.0,85.0,285000.0,Chennai,BS-IV,No,Medium,249106.29,Dealer,No,,
199.0,Maruti,Maruti Suzuki Wagon,2010,54870,Petrol,Manual,1st,Excellent,No,1.0,4.0,1217.0,72.0,145000.0,Bangalore,BS-IV,Yes,Medium,159014.88,Individual,No,,
200.0,Maruti,Maruti Suzuki Alto,2010,34580,Petrol,Manual,3rd,Good,No,0.0,4.0,1027.0,96.0,135000.0,Pune,BS-IV,Yes,Low,134693.01,Dealer,Yes,,
201.0,Volkswagen,Volkswagen Passat Diesel,2009,97000,Diesel,Automatic,2nd,Good,Yes,0.0,4.0,1448.0,287.0,450000.0,Mumbai,BS-III,Yes,Medium,405901.61,Dealer,Yes,,
202.0,Renault,Renault Scala RxL,2015,25000,Diesel,Manual,2nd,Good,No,3.0,4.0,1216.0,62.0,375000.0,Delhi,BS-IV,Yes,Medium,345417.2,Dealer,Yes,,
203.0,Mahindra,Mahindra Quanto C8,2013,20000,Diesel,Manual,4th+,Poor,No,1.0,4.0,2475.0,205.0,375000.0,Chennai,BS-IV,No,Medium,331098.03,Dealer,No,,
204.0,Hyundai,Hyundai Grand i10,2014,20000,Petrol,Automatic,3rd,Poor,No,0.0,4.0,1431.0,74.0,365000.0,Bangalore,BS-IV,No,Low,324967.88,Individual,No,,
205.0,Hyundai,Hyundai i20 Active,2015,18000,Petrol,Manual,3rd,Excellent,No,0.0,4.0,959.0,105.0,500000.0,Bangalore,BS-IV,Yes,Medium,504724.72,Individual,No,,
206.0,Mahindra,Mahindra Xylo E4,2012,35000,Diesel,Automatic,3rd,Poor,No,0.0,4.0,2366.0,83.0,400000.0,Delhi,BS-IV,No,Medium,459814.97,Individual,No,,
207.0,Mahindra,Mahindra Jeep MM,2019,60,Diesel,Automatic,1st,Good,No,0.0,4.0,1797.0,201.0,390000.0,Kolkata,BS-IV,Yes,Medium,403190.93,Dealer,Yes,,
208.0,Renault,Renault Duster 110PS,2012,35000,Diesel,Automatic,2nd,Fair,Yes,0.0,4.0,1313.0,90.0,501000.0,Chennai,BS-IV,Yes,Medium,441586.67,Dealer,No,,
209.0,Mahindra,Mahindra Bolero SLE,2013,80200,Diesel,Manual,2nd,Poor,Yes,1.0,4.0,2548.0,175.0,330000.0,Hyderabad,BS-IV,No,Low,280721.63,Dealer,No,,
210.0,Force,Force Motors Force,2015,3200,Diesel,Manual,2nd,Excellent,No,1.0,4.0,2482.0,86.0,580000.0,Chennai,BS-IV,Yes,Medium,561326.39,Individual,No,,
211.0,Maruti,Maruti Suzuki SX4,2012,46000,Diesel,Manual,4th+,Excellent,No,0.0,4.0,1556.0,68.0,265000.0,Kolkata,BS-IV,Yes,Medium,293939.46,Individual,No,,
212.0,Mahindra,Mahindra Jeep CL550,2019,0,Diesel,Manual,4th+,Fair,Yes,0.0,4.0,2557.0,207.0,379000.0,Delhi,BS-IV,Yes,Medium,432871.82,Individual,No,,
213.0,Maruti,Maruti Suzuki Alto,2015,5000,Petrol,Automatic,3rd,Excellent,No,0.0,4.0,1335.0,93.0,219000.0,Hyderabad,BS-IV,Yes,Low,199462.2,Dealer,Yes,,
214.0,Mahindra,Mahindra Jeep CL550,2018,588,Diesel,Automatic,3rd,Good,Yes,0.0,4.0,2117.0,110.0,385000.0,Delhi,BS-IV,Yes,Low,397791.27,Dealer,Yes,,
215.0,Toyota,Toyota Etios,2011,36000,Diesel,Manual,3rd,Fair,Yes,0.0,4.0,2028.0,110.0,275000.0,Pune,BS-IV,Yes,Low,248272.12,Dealer,No,,
216.0,Volkswagen,Volkswagen Polo,2015,38000,Diesel,Manual,2nd,Excellent,Yes,1.0,4.0,2050.0,300.0,330000.0,Chennai,BS-IV,Yes,High,319458.86,Dealer,Yes,,
217.0,Honda,Honda City ZX,2008,45000,Petrol,Manual,3rd,Good,Yes,0.0,4.0,2701.0,181.0,110000.0,Pune,BS-III,Yes,Medium,121654.94,Dealer,Yes,,
218.0,Maruti,Maruti Suzuki Wagon,2006,71200,Petrol,Manual,1st,Poor,Yes,0.0,4.0,1453.0,73.0,80000.0,Pune,BS-III,No,Medium,71439.49,Dealer,No,,
219.0,Honda,Honda City VX,2016,52000,Diesel,Automatic,3rd,Fair,No,0.0,4.0,1535.0,168.0,519000.0,Mumbai,BS-IV,Yes,Low,441923.63,Dealer,No,,
220.0,Mahindra,Mahindra Thar CRDe,2016,29000,Diesel,Manual,4th+,Good,No,0.0,4.0,2996.0,115.0,730000.0,Hyderabad,BS-IV,Yes,Low,811938.03,Individual,No,,
221.0,Mitsubishi,Mitsubishi Pajero Sport,2015,47000,Diesel,Manual,2nd,Excellent,No,2.0,4.0,1888.0,126.0,1475000.0,Hyderabad,BS-IV,Yes,High,1555353.36,Individual,No,,
222.0,Audi,Audi A4 1.8,2009,47000,Petrol,Automatic,1st,Poor,No,1.0,4.0,2156.0,263.0,699000.0,Chennai,BS-III,No,High,704860.51,Individual,No,,
223.0,Mercedes,Mercedes Benz GLA,2015,20000,Diesel,Manual,2nd,Poor,Yes,3.0,4.0,1697.0,138.0,2000000.0,Delhi,BS-IV,No,Medium,2083202.1,Individual,No,,
224.0,Land,Land Rover Freelander,2015,30000,Diesel,Automatic,1st,Good,Yes,0.0,4.0,1889.0,152.0,2100000.0,Mumbai,BS-IV,Yes,Medium,2346209.09,Dealer,Yes,,
225.0,Renault,Renault Kwid RXT,2017,5000,Petrol,Manual,2nd,Poor,No,2.0,4.0,1372.0,115.0,340000.0,Delhi,BS-IV,No,Medium,385887.96,Dealer,No,,
226.0,Tata,Tata Aria Pleasure,2014,35000,Diesel,Manual,2nd,Poor,No,0.0,4.0,1176.0,50.0,390000.0,Delhi,BS-IV,No,Medium,445746.43,Individual,No,,
227.0,Mercedes,Mercedes Benz B,2014,31000,Petrol,Manual,1st,Fair,Yes,1.0,4.0,1559.0,151.0,1400000.0,Delhi,BS-IV,Yes,Medium,1231077.13,Dealer,No,,
228.0,Datsun,Datsun GO T,2016,7000,Petrol,Manual,2nd,Excellent,No,0.0,4.0,903.0,107.0,245000.0,Delhi,BS-IV,Yes,High,224890.89,Dealer,Yes,,
229.0,Tata,Tata Indigo eCS,2016,175430,Diesel,Automatic,3rd,Fair,Yes,0.0,4.0,1141.0,82.0,320000.0,Hyderabad,BS-IV,Yes,Medium,366607.74,Dealer,No,,
230.0,Tata,Tata Indigo eCS,2016,175400,Diesel,Manual,1st,Poor,No,0.0,4.0,1269.0,99.0,320000.0,Mumbai,BS-IV,No,Low,296772.58,Dealer,No,,
231.0,Honda,Honda Jazz VX,2016,41000,Petrol,Manual,2nd,Poor,No,1.0,4.0,2539.0,198.0,450000.0,Chennai,BS-IV,No,Medium,418924.9,Individual,No,,
232.0,Honda,Honda Amaze 1.2,2014,33000,Petrol,Automatic,3rd,Fair,No,2.0,4.0,1890.0,152.0,311000.0,Pune,BS-IV,Yes,Low,304072.57,Dealer,No,,
233.0,Honda,Honda Amaze,2013,46000,Diesel,Automatic,1st,Excellent,Yes,0.0,4.0,2938.0,170.0,284999.0,Chennai,BS-IV,Yes,Low,314019.73,Dealer,Yes,,
234.0,Honda,Honda City,2012,45000,Petrol,Automatic,2nd,Good,Yes,0.0,4.0,1581.0,249.0,399999.0,Hyderabad,BS-IV,Yes,Medium,439241.03,Individual,No,,
235.0,Honda,Honda City,2015,39000,Diesel,Automatic,1st,Good,Yes,1.0,4.0,2995.0,196.0,599999.0,Delhi,BS-IV,Yes,High,598411.08,Dealer,Yes,,
236.0,Honda,Honda Amaze,2015,22000,Petrol,Automatic,2nd,Excellent,Yes,1.0,4.0,2555.0,144.0,344999.0,Chennai,BS-IV,Yes,High,337359.38,Dealer,Yes,,
237.0,Audi,Audi A4 1.8,2009,47000,Petrol,Automatic,4th+,Good,No,4.0,4.0,2487.0,228.0,699000.0,Delhi,BS-III,Yes,High,677795.08,Individual,No,,
238.0,Force,Force Motors Force,2015,3200,Diesel,Manual,1st,Poor,No,0.0,4.0,1351.0,108.0,580000.0,Bangalore,BS-IV,No,Medium,542378.79,Individual,No,,
239.0,Mahindra,Mahindra Scorpio S4,2015,30000,Diesel,Manual,1st,Fair,Yes,0.0,5.0,2048.0,147.0,855000.0,Bangalore,BS-IV,Yes,Medium,761964.25,Dealer,No,,
240.0,Hyundai,Hyundai i20 Active,2015,37000,Diesel,Automatic,4th+,Poor,Yes,3.0,4.0,1190.0,107.0,535000.0,Bangalore,BS-IV,No,Medium,459514.49,Dealer,No,,
241.0,Mini,Mini Cooper S,2013,13000,Petrol,Manual,2nd,Excellent,No,3.0,4.0,2754.0,300.0,1891111.0,Bangalore,BS-IV,Yes,High,2115784.13,Dealer,Yes,,
242.0,Maruti,Maruti Suzuki Ciaz,2017,14000,Petrol,Manual,3rd,Good,Yes,1.0,4.0,948.0,63.0,699000.0,Mumbai,BS-IV,Yes,Low,786684.62,Individual,No,,
243.0,Chevrolet,Chevrolet Tavera Neo,2013,55000,Diesel,Automatic,4th+,Good,Yes,0.0,4.0,873.0,76.0,375000.0,Pune,BS-IV,Yes,Low,341491.24,Individual,No,,
244.0,Honda,Honda Amaze,2013,46000,Diesel,Manual,4th+,Fair,No,2.0,4.0,2905.0,163.0,284999.0,Kolkata,BS-IV,Yes,Medium,271282.24,Dealer,No,,
245.0,Hyundai,Hyundai Eon Sportz,2012,30000,Petrol,Manual,2nd,Excellent,Yes,0.0,4.0,904.0,66.0,178000.0,Delhi,BS-IV,Yes,Low,154038.82,Dealer,Yes,,
246.0,Tata,Tata Sumo Gold,2013,50000,Diesel,Automatic,4th+,Excellent,Yes,3.0,4.0,1149.0,60.0,300000.0,Delhi,BS-IV,Yes,Low,320022.67,Individual,No,,
247.0,Maruti,Maruti Suzuki Wagon,2003,45000,Petrol,Manual,3rd,Excellent,No,0.0,4.0,1187.0,89.0,90000.0,Delhi,BS-II,No,Low,102673.62,Individual,No,,
248.0,Maruti,Maruti Suzuki Esteem,2006,45000,Petrol,Automatic,2nd,Fair,No,0.0,4.0,1119.0,88.0,95000.0,Kolkata,BS-III,Yes,Low,97766.97,Dealer,No,,
249.0,Maruti,Maruti Suzuki Eeco,2015,9300,Petrol,Automatic,4th+,Good,No,1.0,4.0,975.0,58.0,255000.0,Pune,BS-IV,Yes,Medium,279273.46,Individual,No,,
250.0,Chevrolet,Chevrolet Enjoy 1.4,2013,55000,Diesel,Automatic,4th+,Poor,Yes,2.0,4.0,867.0,45.0,245000.0,Hyderabad,BS-IV,No,Low,249322.74,Individual,No,,
251.0,Hyundai,Hyundai i20 Asta,2012,36200,Diesel,Manual,1st,Poor,Yes,0.0,4.0,859.0,58.0,329500.0,Kolkata,BS-IV,No,Low,351346.05,Individual,No,,
252.0,Ford,Ford Figo Diesel,2014,50000,Diesel,Manual,1st,Excellent,No,0.0,4.0,964.0,52.0,195000.0,Hyderabad,BS-IV,Yes,High,221382.39,Individual,No,,
253.0,Maruti,Maruti Suzuki Eeco,2015,55000,Petrol,Manual,3rd,Good,No,1.0,4.0,1367.0,93.0,251111.0,Pune,BS-IV,Yes,Low,231650.72,Individual,No,,
254.0,Maruti,Maruti Suzuki Ertiga,2014,45000,Petrol,Automatic,1st,Fair,Yes,3.0,4.0,895.0,50.0,569999.0,Mumbai,BS-IV,Yes,Low,541718.79,Individual,No,,
255.0,Maruti,Maruti Suzuki Esteem,2007,51000,Petrol,Automatic,3rd,Fair,No,4.0,4.0,1285.0,68.0,69999.0,Hyderabad,BS-III,Yes,Medium,69811.45,Individual,No,,
256.0,Maruti,Maruti Suzuki Ritz,2014,19000,Petrol,Manual,2nd,Poor,Yes,1.0,4.0,1123.0,63.0,299999.0,Delhi,BS-IV,No,Low,281752.88,Dealer,No,,
257.0,Maruti,Maruti Suzuki Dzire,2009,46000,Petrol,Manual,3rd,Poor,Yes,0.0,4.0,916.0,90.0,220000.0,Hyderabad,BS-III,No,Medium,206482.17,Individual,No,,
258.0,Maruti,Maruti Suzuki Ritz,2013,33000,Diesel,Manual,1st,Good,Yes,1.0,4.0,1395.0,78.0,399999.0,Pune,BS-IV,Yes,Medium,346214.53,Individual,No,,
259.0,Maruti,Maruti Suzuki SX4,2010,36000,Petrol,Automatic,4th+,Poor,No,0.0,4.0,1527.0,78.0,249999.0,Kolkata,BS-IV,No,Low,222417.28,Individual,No,,
260.0,Maruti,Maruti Suzuki Wagon,2015,22000,Petrol,Manual,4th+,Fair,Yes,0.0,4.0,1478.0,86.0,289999.0,Mumbai,BS-IV,Yes,Medium,261394.71,Dealer,No,,
261.0,Mini,Mini Cooper S,2013,13500,Petrol,Automatic,1st,Fair,Yes,0.0,4.0,2701.0,149.0,1891111.0,Mumbai,BS-IV,Yes,High,1758324.61,Dealer,No,,
262.0,Nissan,Nissan Terrano XL,2015,60000,Diesel,Manual,1st,Poor,No,0.0,4.0,2203.0,121.0,499999.0,Kolkata,BS-IV,No,Medium,450488.2,Dealer,No,,
263.0,Renault,Renault Duster 85,2013,27000,Diesel,Manual,2nd,Fair,No,0.0,4.0,1398.0,70.0,489999.0,Bangalore,BS-IV,Yes,High,474978.91,Dealer,No,,
264.0,Renault,Renault Duster 85,2014,59000,Diesel,Automatic,2nd,Excellent,No,1.0,4.0,1143.0,106.0,489999.0,Mumbai,BS-IV,Yes,High,496371.67,Dealer,Yes,,
265.0,Renault,Renault Duster 85,2015,19000,Diesel,Automatic,2nd,Fair,Yes,1.0,4.0,1187.0,58.0,549999.0,Delhi,BS-IV,Yes,Low,560071.75,Dealer,No,,
266.0,Maruti,Maruti Suzuki Dzire,2013,30000,Petrol,Automatic,1st,Fair,No,1.0,4.0,814.0,114.0,380000.0,Chennai,BS-IV,Yes,Low,386405.87,Individual,No,,
267.0,Renault,Renault Kwid RXT,2018,15000,Petrol,Automatic,4th+,Fair,No,0.0,4.0,1082.0,58.0,325000.0,Bangalore,BS-IV,Yes,Medium,316335.46,Individual,No,,
268.0,Maruti,Maruti Suzuki Maruti,2003,56758,Petrol,Automatic,3rd,Poor,No,0.0,4.0,1493.0,77.0,57000.0,Bangalore,BS-II,No,Medium,48734.73,Individual,No,,
269.0,Renault,Renault Kwid 1.0,2018,10000,Petrol,Automatic,3rd,Excellent,Yes,0.0,4.0,1399.0,111.0,349999.0,Hyderabad,BS-IV,Yes,Low,316023.53,Individual,No,,
270.0,Renault,Renault Lodgy 85,2018,20000,Diesel,Automatic,2nd,Good,No,0.0,4.0,1154.0,52.0,689999.0,Mumbai,BS-IV,Yes,High,619396.58,Individual,No,,
271.0,Renault,Renault Scala RxL,2014,49000,Diesel,Automatic,3rd,Fair,Yes,0.0,4.0,1033.0,65.0,349999.0,Mumbai,BS-IV,Yes,Low,336253.4,Individual,No,,
272.0,Hyundai,Hyundai Grand i10,2014,41000,Petrol,Manual,2nd,Good,Yes,1.0,4.0,1118.0,78.0,410000.0,Chennai,BS-IV,Yes,Medium,383921.0,Individual,No,,
273.0,Maruti,Maruti Suzuki Swift,2011,45000,Petrol,Manual,4th+,Excellent,No,1.0,4.0,1391.0,108.0,225000.0,Pune,BS-IV,Yes,Low,237956.62,Individual,No,,
274.0,Chevrolet,Chevrolet Beat LS,2010,43000,Petrol,Manual,4th+,Poor,No,0.0,4.0,968.0,64.0,120000.0,Hyderabad,BS-IV,No,Low,111420.43,Individual,No,,
